29,89,76
34,83,80
34,84,79
34,94,67
35,84,78
35,88,76
37,90,72
38,87,74
38,91,71
39,88,73
39,90,70
40,83,77
40,93,67
41,78,84
41,89,71
41,95,66
42,98,56
43,86,75
43,97,60
43,98,55
44,84,76
44,86,74
45,82,81
46,82,77
46,86,71
47,73,87
47,90,69
47,94,66
47,96,63
48,77,82
48,92,67
48,94,65
49,75,83
49,77,81
49,82,76
49,84,73
49,88,70
49,91,66
49,93,63
49,97,58
49,102,51
50,79,80
50,90,66
51,73,82
51,84,72
51,87,68
51,90,64
52,68,85
52,71,82
52,79,77
52,81,76
52,82,73
52,89,67
52,96,59
53,64,83
53,86,70
53,95,60
53,99,50
54,94,58
55,77,79
55,79,76
55,84,71
55,88,66
55,90,62
55,92,61
55,97,54
56,62,85
56,77,78
56,86,65
56,96,54
57,58,82
57,66,81
57,73,80
57,75,77
57,76,76
57,90,60
57,92,59
57,95,55
57,97,52
57,100,48
58,83,72
58,85,69
58,87,64
58,88,63
58,95,54
59,71,79
59,73,76
59,81,73
59,83,71
59,86,64
59,88,61
59,95,53
59,98,48
59,100,38
60,79,73
60,81,70
60,84,65
60,86,63
61,60,81
61,73,75
61,86,62
61,93,57
62,66,76
62,70,75
62,74,74
62,77,72
62,79,69
62,83,66
62,84,63
62,86,61
62,88,60
62,91,57
62,93,53
63,60,77
63,75,73
63,77,71
63,81,67
63,82,65
63,87,59
63,90,58
63,95,51
63,97,50
64,51,78
64,74,71
64,79,68
64,84,62
64,87,58
64,94,51
65,59,77
65,72,72
65,77,69
65,78,68
65,79,67
65,81,65
65,82,63
65,83,61
65,90,56
65,93,52
65,95,49
66,64,75
66,68,74
66,82,61
66,86,60
66,91,53
66,93,51
67,65,73
67,75,70
67,78,66
67,82,60
67,83,59
67,90,53
67,92,50
68,60,76
68,62,73
68,68,71
68,78,65
68,88,56
68,89,54
68,90,52
69,66,72
69,68,70
69,82,58
69,98,40
70,57,73
70,60,71
70,68,69
70,76,66
70,81,63
70,86,55
70,90,49
71,50,72
71,66,70
71,68,68
71,78,64
71,80,58
71,85,56
71,95,47
72,64,70
72,72,67
72,76,64
72,79,60
72,88,51
72,90,48
72,92,43
72,94,38
73,45,71
73,53,70
73,58,69
73,62,68
73,77,61
73,79,59
73,86,52
73,88,50
73,91,42
73,92,39
73,94,37
74,57,68
74,66,67
74,70,66
74,73,65
74,76,61
74,84,57
74,89,46
74,96,36
75,74,62
75,78,60
75,79,58
75,84,53
76,64,65
76,70,64
76,72,62
76,73,60
76,74,59
76,78,56
76,83,54
76,84,48
76,88,44
76,89,42
76,92,38
76,94,35
77,62,66
77,73,59
77,76,57
77,82,50
77,85,47
77,92,37
78,70,61
78,72,60
78,75,56
78,80,55
78,84,47
78,86,44
78,89,41
78,90,39
78,91,38
78,92,36
79,68,62
79,73,57
79,76,55
79,78,53
79,80,49
79,82,48
79,84,46
79,87,42
79,89,40
79,90,38
80,58,65
80,60,64
80,68,59
80,72,57
80,77,54
80,88,39
81,56,66
81,58,64
81,69,58
81,72,56
81,75,52
81,85,43
81,88,38
82,66,60
82,74,55
82,79,50
82,84,44
82,94,33
83,69,54
83,88,36
84,62,59
84,77,51
84,81,45
84,82,43
84,83,42
85,66,52
86,60,60
86,64,55
86,69,49
86,70,47
86,77,46
86,78,44
86,80,43
88,56,56
88,67,48
88,77,38
