47,62,87
49,79,82
50,84,78
51,77,84
52,77,82
52,93,55
53,84,76
54,89,72
55,91,66
56,75,83
56,90,62
57,84,74
58,73,85
58,87,70
58,89,65
59,90,58
60,59,85
62,83,80
62,88,68
63,71,84
64,67,82
64,74,79
64,86,73
65,50,84
65,87,65
66,87,60
67,62,83
67,77,78
67,86,69
68,85,59
69,65,81
69,85,55
70,82,76
70,84,60
71,70,80
71,83,68
72,82,64
73,56,80
73,74,75
73,77,70
74,62,79
75,76,74
75,80,69
76,41,79
76,74,72
76,81,67
77,64,77
77,74,67
77,75,64
77,77,61
78,65,74
78,68,73
78,71,67
79,67,72
79,72,66
79,73,65
79,74,64
80,56,76
80,75,62
81,69,71
82,66,69
82,72,62
82,73,55
83,67,64
84,50,71
84,61,70
85,57,65
85,65,63
86,57,62
87,61,59
88,55,65
88,59,60
89,53,63
90,46,58
