42,74,77
46,70,83
48,73,82
49,58,87
49,68,84
50,67,82
50,84,69
51,69,81
52,87,62
54,83,71
54,86,65
54,91,53
55,76,76
55,78,73
55,84,65
56,60,86
56,74,75
56,77,71
56,80,67
56,89,58
57,55,87
57,74,74
57,75,73
57,82,66
57,88,56
58,63,83
58,78,68
58,87,59
59,58,85
59,61,82
59,73,79
59,77,70
59,85,61
60,46,89
60,58,84
60,68,81
60,75,72
61,70,79
61,75,71
62,65,81
62,69,78
62,75,70
62,85,58
63,63,80
63,77,69
63,78,67
63,81,64
63,87,57
64,55,85
64,73,77
64,77,68
64,81,63
64,82,60
65,68,79
65,71,73
65,79,64
66,50,87
66,61,79
66,75,69
67,60,83
67,69,76
67,78,66
68,44,87
68,51,84
68,67,77
68,70,73
68,74,71
68,78,65
68,81,62
68,89,44
69,57,83
69,62,78
69,72,72
69,74,67
69,79,63
69,81,61
69,82,59
70,64,77
70,71,71
70,73,68
70,76,66
70,79,62
70,81,60
70,84,58
71,69,72
71,76,64
71,79,60
72,60,81
72,68,73
72,73,66
72,81,58
73,67,75
73,70,71
73,78,63
74,63,77
74,69,71
74,72,70
74,73,65
74,75,64
74,82,57
75,55,82
75,64,75
75,66,72
75,68,70
75,72,65
75,84,56
75,87,50
76,60,77
76,65,72
76,76,62
76,79,58
76,80,55
76,81,54
77,52,82
77,67,71
77,76,58
77,78,56
77,82,51
77,85,48
78,43,81
78,57,78
78,71,68
78,75,59
78,78,53
78,83,49
79,41,82
79,63,75
79,66,70
79,69,69
79,71,67
79,77,55
79,85,46
80,55,80
80,64,71
80,74,64
80,78,51
81,48,80
81,58,74
81,65,70
81,69,66
81,84,45
82,48,78
82,67,69
82,71,64
82,72,62
82,73,59
82,76,56
82,82,49
83,40,79
83,57,76
83,65,66
83,70,63
83,71,60
83,75,55
84,53,75
84,60,70
84,65,64
84,69,62
84,74,57
84,77,53
84,80,47
85,51,76
85,63,64
85,67,63
86,58,72
86,71,57
87,56,73
87,68,62
87,76,46
88,58,70
88,61,68
88,70,61
88,73,55
88,75,53
89,45,72
89,68,58
90,58,68
90,63,60
91,62,58
92,64,57
92,67,51
93,61,66
95,50,65
95,55,61
