27,62,83
27,75,75
28,59,83
28,81,70
30,74,76
30,77,71
31,67,82
31,78,69
31,92,49
32,79,68
33,68,79
33,74,74
33,84,63
34,86,57
35,72,75
35,83,64
35,85,62
35,90,53
35,92,48
35,93,38
36,62,81
36,67,80
36,68,76
36,69,75
36,82,61
36,87,56
37,70,74
37,73,73
37,90,48
38,47,84
38,63,80
38,68,74
38,75,72
38,81,67
39,42,85
39,44,84
39,61,79
39,68,73
39,77,69
39,78,68
39,79,64
40,56,83
40,64,78
40,67,76
40,73,71
40,74,70
40,78,67
40,83,60
40,84,59
41,38,85
41,56,79
41,63,78
41,67,72
41,70,71
41,71,70
41,73,69
41,80,63
41,81,58
41,91,44
42,42,84
42,48,83
42,53,82
42,60,78
42,61,76
42,62,75
42,63,74
42,64,73
42,65,72
42,69,71
42,70,70
42,76,64
42,92,43
43,50,82
43,54,81
43,61,75
43,64,72
43,69,70
43,75,66
43,83,57
43,84,56
43,97,32
44,39,84
44,47,83
44,55,79
44,61,74
44,62,73
44,71,68
44,73,67
44,78,63
44,87,52
44,89,51
45,50,81
45,58,78
45,59,75
45,60,73
45,63,72
45,67,71
45,68,70
45,70,67
45,74,64
45,77,61
45,79,60
45,80,59
45,83,56
45,85,55
45,86,54
45,87,51
46,35,84
46,38,83
46,46,82
46,49,81
46,50,80
46,57,78
46,60,72
46,62,71
46,66,69
46,67,68
46,69,67
46,72,66
46,73,65
46,74,63
46,76,62
46,80,57
46,82,56
46,83,55
46,84,54
46,86,51
47,32,83
47,46,81
47,49,80
47,54,76
47,56,75
47,58,74
47,61,71
47,66,67
47,70,65
47,72,63
47,74,60
47,76,59
47,79,58
47,80,56
47,82,55
47,83,54
47,84,50
47,86,48
47,88,47
47,93,34
48,35,82
48,46,80
48,52,77
48,54,75
48,56,74
48,59,73
48,63,70
48,72,62
48,75,59
48,80,52
48,85,47
48,86,45
48,93,33
49,46,78
49,48,76
49,56,73
49,57,71
49,60,69
49,65,68
49,69,66
49,72,59
49,78,55
49,82,51
49,89,42
49,90,41
50,39,80
50,40,79
50,45,78
50,46,76
50,49,75
50,53,74
50,54,73
50,57,70
50,59,69
50,61,68
50,65,65
50,69,61
50,74,58
50,75,57
50,77,55
50,79,53
50,83,47
50,84,46
50,88,44
51,42,78
51,45,76
51,52,72
51,55,71
51,56,69
51,58,68
51,63,67
51,64,66
51,68,63
51,70,60
51,71,59
51,75,56
51,76,55
51,81,51
51,90,40
51,92,39
52,31,81
52,39,79
52,44,77
52,47,75
52,55,70
52,57,68
52,60,67
52,62,66
52,63,65
52,65,64
52,68,60
52,70,59
52,72,58
52,79,52
52,80,50
52,82,48
52,86,44
53,31,79
53,42,77
53,44,76
53,50,74
53,52,71
53,54,70
53,59,67
53,61,66
53,62,65
53,64,64
53,65,63
53,66,61
53,70,57
53,71,56
53,72,55
53,75,54
53,77,53
53,78,51
53,87,42
53,88,40
53,89,39
53,90,35
54,27,80
54,42,76
54,48,73
54,49,71
54,52,70
54,55,69
54,56,67
54,58,66
54,60,63
54,68,58
54,85,43
54,87,39
54,92,32
55,41,73
55,43,72
55,48,71
55,50,70
55,52,69
55,55,68
55,56,66
55,57,64
55,65,62
55,67,58
55,68,57
55,75,51
55,77,50
55,78,47
55,81,45
55,83,43
55,88,36
56,35,76
56,38,75
56,39,74
56,40,73
56,42,72
56,44,71
56,48,70
56,50,69
56,51,68
56,55,66
56,56,64
56,59,63
56,62,62
56,64,61
56,69,56
56,71,55
56,73,54
56,74,53
56,79,46
56,82,42
56,83,40
56,87,37
56,94,29
57,27,79
57,33,78
57,38,74
57,48,69
57,50,68
57,51,67
57,56,63
57,61,62
57,63,61
57,65,56
57,66,55
57,75,50
57,76,49
57,77,46
57,79,45
57,81,42
57,86,32
58,48,67
58,52,66
58,54,65
58,55,63
58,57,62
58,60,59
58,62,56
58,64,55
58,69,54
58,72,51
58,73,50
58,75,47
58,78,43
58,80,40
58,85,39
59,27,75
59,35,74
59,38,73
59,40,72
59,42,71
59,46,70
59,48,66
59,50,65
59,56,61
59,58,59
59,60,57
59,61,56
59,63,55
59,67,54
59,69,53
59,70,52
59,71,51
59,72,48
59,73,47
59,75,44
59,76,43
59,77,41
59,83,38
60,34,74
60,38,72
60,40,71
60,44,67
60,47,66
60,55,62
60,59,58
60,61,55
60,64,54
60,67,52
60,69,51
60,81,36
